center cam,left cam,right cam,angle,forward,reverse,speed
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_10_737.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_10_737.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_10_737.jpg,0,1,0,30.19072
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_10_814.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_10_814.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_10_814.jpg,0,1,0,30.19034
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_10_888.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_10_888.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_10_888.jpg,0,1,0,30.19029
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_10_964.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_10_964.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_10_964.jpg,0,1,0,30.19059
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_039.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_039.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_039.jpg,0,1,0,30.19032
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_112.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_112.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_112.jpg,0,1,0,30.19026
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_181.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_181.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_181.jpg,0,1,0,30.19032
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_250.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_250.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_250.jpg,0,1,0,30.19032
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_325.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_325.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_325.jpg,-0.06076011,1,0,30.18932
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_401.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_401.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_401.jpg,-0.070443,1,0,30.18955
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_478.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_478.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_478.jpg,-0.1188574,1,0,30.18807
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_552.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_552.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_552.jpg,-0.1672719,1,0,30.18639
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_624.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_624.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_624.jpg,-0.1672719,1,0,30.18775
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_699.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_699.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_699.jpg,-0.1672719,1,0,30.18863
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_768.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_768.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_768.jpg,-0.1672719,1,0,30.18908
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_846.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_846.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_846.jpg,-0.1672719,1,0,30.18932
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_923.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_923.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_923.jpg,-0.157589,1,0,30.18984
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_11_989.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_11_989.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_11_989.jpg,-0.1285403,1,0,30.19073
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_062.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_062.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_062.jpg,-0.06076011,1,0,30.19085
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_129.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_129.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_129.jpg,-0.03171146,1,0,30.19066
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_205.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_205.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_205.jpg,-0.03171146,1,0,30.19054
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_276.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_276.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_276.jpg,-0.03171146,1,0,30.19047
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_345.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_345.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_345.jpg,-0.04139434,1,0,30.18997
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_415.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_415.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_415.jpg,-0.08980879,1,0,30.18923
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_492.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_492.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_492.jpg,-0.157589,1,0,30.1859
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_562.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_562.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_562.jpg,-0.157589,1,0,30.18741
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_636.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_636.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_636.jpg,-0.1382232,1,0,30.18963
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_710.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_710.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_710.jpg,-0.1479061,1,0,30.18939
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_789.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_789.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_789.jpg,-0.070443,1,0,30.19102
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_858.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_858.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_858.jpg,-0.06076011,1,0,30.19072
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_925.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_925.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_925.jpg,-0.1382232,1,0,30.18849
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_12_995.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_12_995.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_12_995.jpg,-0.1479061,1,0,30.18886
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_065.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_065.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_065.jpg,-0.1479061,1,0,30.18917
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_139.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_139.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_139.jpg,-0.01234569,1,0,30.19007
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_214.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_214.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_214.jpg,0,1,0,30.18973
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_285.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_285.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_285.jpg,0,1,0,30.19027
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_358.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_358.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_358.jpg,0,1,0,30.1903
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_432.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_432.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_432.jpg,-0.070443,1,0,30.18982
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_507.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_507.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_507.jpg,-0.1382232,1,0,30.18651
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_579.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_579.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_579.jpg,-0.1382232,1,0,30.18824
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_652.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_652.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_652.jpg,-0.1382232,1,0,30.1889
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_729.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_729.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_729.jpg,-0.1382232,1,0,30.18936
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_804.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_804.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_804.jpg,-0.02202857,1,0,30.19053
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_878.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_878.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_878.jpg,0,1,0,30.19
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_13_955.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_13_955.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_13_955.jpg,0,1,0,30.19025
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_031.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_031.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_031.jpg,0,1,0,30.19031
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_108.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_108.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_108.jpg,0,1,0,30.19028
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_181.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_181.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_181.jpg,0,1,0,30.1905
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_255.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_255.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_255.jpg,-0.06076011,1,0,30.18939
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_322.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_322.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_322.jpg,-0.06076011,1,0,30.18978
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_395.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_395.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_395.jpg,-0.06076011,1,0,30.19002
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_470.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_470.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_470.jpg,-0.04139434,1,0,30.19033
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_539.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_539.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_539.jpg,0,1,0,30.19017
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_606.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_606.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_606.jpg,0,1,0,30.19029
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_673.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_673.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_673.jpg,0,1,0,30.1903
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_743.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_743.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_743.jpg,-0.02202857,1,0,30.19023
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_812.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_812.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_812.jpg,-0.1479061,1,0,30.18426
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_881.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_881.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_881.jpg,-0.157589,1,0,30.18656
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_14_953.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_14_953.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_14_953.jpg,-0.1479061,1,0,30.18859
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_022.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_022.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_022.jpg,-0.04139434,1,0,30.19066
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_092.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_092.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_092.jpg,0,1,0,30.18964
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_166.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_166.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_166.jpg,0,1,0,30.19015
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_237.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_237.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_237.jpg,0,1,0,30.19028
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_309.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_309.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_309.jpg,0,1,0,30.19042
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_377.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_377.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_377.jpg,-0.1479061,1,0,30.18497
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_444.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_444.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_444.jpg,-0.1672719,1,0,30.18499
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_516.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_516.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_516.jpg,-0.1382232,1,0,30.18889
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_585.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_585.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_585.jpg,-0.02202857,1,0,30.19001
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_656.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_656.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_656.jpg,-0.02202857,1,0,30.1904
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_729.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_729.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_729.jpg,-0.002662801,1,0,30.19018
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_801.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_801.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_801.jpg,-0.002662801,1,0,30.19028
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_873.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_873.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_873.jpg,-0.002662801,1,0,30.1903
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_15_944.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_15_944.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_15_944.jpg,-0.03171146,1,0,30.19017
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_019.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_019.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_019.jpg,-0.05107722,1,0,30.18989
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_089.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_089.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_089.jpg,-0.06076011,1,0,30.18985
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_161.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_161.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_161.jpg,-0.06076011,1,0,30.19
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_230.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_230.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_230.jpg,-0.06076011,1,0,30.19011
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_300.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_300.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_300.jpg,-0.06076011,1,0,30.19042
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_367.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_367.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_367.jpg,-0.06076011,1,0,30.19016
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_444.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_444.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_444.jpg,-0.1285403,1,0,30.18809
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_517.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_517.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_517.jpg,-0.1285403,1,0,30.18888
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_594.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_594.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_594.jpg,-0.1285403,1,0,30.18935
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_666.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_666.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_666.jpg,-0.1285403,1,0,30.18955
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_741.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_741.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_741.jpg,-0.1285403,1,0,30.18971
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_816.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_816.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_816.jpg,-0.1285403,1,0,30.1898
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_890.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_890.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_890.jpg,-0.06076011,1,0,30.19087
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_16_969.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_16_969.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_16_969.jpg,-0.04139434,1,0,30.19059
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_17_043.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_17_043.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_17_043.jpg,-0.05107722,1,0,30.19045
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_17_115.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_17_115.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_17_115.jpg,-0.04139434,1,0,30.19078
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_17_186.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_17_186.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_17_186.jpg,-0.05107722,1,0,30.19021
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_28_17_259.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_28_17_259.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_28_17_259.jpg,-0.06076011,1,0,30.19011
