center cam,left cam,right cam,angle,throttle,brake,speed
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_053.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_053.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_053.jpg,0.4287098,0.322198,0,18.59883
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_121.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_121.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_121.jpg,0.5158557,0.3028322,0,18.4983
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_190.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_190.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_190.jpg,0.5449044,0.2931494,0,18.28752
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_260.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_260.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_260.jpg,0.5449044,0.2931494,0,17.97957
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_329.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_329.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_329.jpg,0.5449044,0.3028322,0,17.87866
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_397.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_397.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_397.jpg,0.4771242,0.3706124,0,17.49427
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_466.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_466.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_466.jpg,0.409344,0.3996611,0,17.29403
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_532.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_532.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_532.jpg,0.3899783,0.409344,0,17.34856
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_601.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_601.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_601.jpg,0.3899783,0.409344,0,17.21354
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_670.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_670.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_670.jpg,0.2737836,0.409344,0,16.8596
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_740.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_740.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_740.jpg,0.157589,0.409344,0,16.81492
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_809.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_809.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_809.jpg,0.1285403,0.409344,0,16.79933
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_879.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_879.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_879.jpg,0.1285403,0.409344,0,16.61378
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_20_947.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_20_947.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_20_947.jpg,0.1285403,0.4383927,0,16.55925
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_020.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_020.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_020.jpg,0.1285403,0.5158557,0,16.45141
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_089.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_089.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_089.jpg,0.08980879,0.5545873,0,16.4569
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_158.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_158.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_158.jpg,0.06076011,0.6320504,0,16.28255
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_228.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_228.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_228.jpg,0.05107722,0.7288792,0,16.58041
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_297.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_297.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_297.jpg,0.05107722,0.7869765,0,16.77198
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_364.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_364.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_364.jpg,0,0.8644396,0,16.79534
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_436.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_436.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_436.jpg,0,1,0,16.91431
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_505.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_505.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_505.jpg,-0.1382232,1,0,17.36005
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_577.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_577.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_577.jpg,-0.3125151,0.8450738,0,17.594
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_647.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_647.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_647.jpg,-0.4868071,0.748245,0,17.73533
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_717.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_717.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_717.jpg,-0.5642702,0.6707819,0,17.33461
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_789.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_789.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_789.jpg,-0.5642702,0.6707819,0,17.27447
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_857.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_857.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_857.jpg,-0.5061729,0.6707819,0,17.18556
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_926.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_926.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_926.jpg,-0.4674413,0.6707819,0,17.06171
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_21_994.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_21_994.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_21_994.jpg,-0.4383927,0.7191963,0,16.96699
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_062.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_062.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_062.jpg,-0.4383927,0.7288792,0,16.80509
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_132.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_132.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_132.jpg,-0.5933188,0.7288792,0,17.17123
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_203.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_203.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_203.jpg,-0.6998307,0.6901477,0,17.15007
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_272.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_272.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_272.jpg,-0.6998307,0.6901477,0,17.00113
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_341.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_341.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_341.jpg,-0.6998307,0.6998306,0,16.9493
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_408.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_408.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_408.jpg,-0.5836359,0.7288792,0,16.99482
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_481.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_481.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_481.jpg,-0.322198,0.7385621,0,17.11502
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_553.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_553.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_553.jpg,0,0.7385621,0,17.50455
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_625.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_625.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_625.jpg,0,0.7676108,0,17.99816
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_696.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_696.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_696.jpg,0,0.8063423,0,18.98404
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_767.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_767.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_767.jpg,0,0.9322198,0,19.63976
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_838.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_838.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_838.jpg,-0.2447349,1,0,20.2564
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_907.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_907.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_907.jpg,-0.2737836,0.9903171,0,21.05664
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_22_975.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_22_975.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_22_975.jpg,-0.2737836,0.9903171,0,21.81925
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_044.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_044.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_044.jpg,-0.1672719,0.9903171,0,22.752
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_113.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_113.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_113.jpg,0,0.9903171,0,23.32678
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_180.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_180.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_180.jpg,0,0.9903171,0,24.09279
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_250.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_250.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_250.jpg,0,0.9903171,0,24.66746
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_317.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_317.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_317.jpg,0,0.9225369,0,25.39587
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_385.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_385.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_385.jpg,-0.05107722,0.8838054,0,25.90267
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_452.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_452.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_452.jpg,-0.2641007,0.8160252,0,26.32736
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_519.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_519.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_519.jpg,-0.409344,0.748245,0,26.64723
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_586.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_586.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_586.jpg,-0.4190269,0.7191963,0,26.95363
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_658.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_658.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_658.jpg,-0.4190269,0.5933188,0,27.21496
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_727.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_727.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_727.jpg,-0.4190269,0.5836359,0,27.2493
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_796.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_796.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_796.jpg,-0.4190269,0.5352215,0,27.4313
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_867.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_867.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_867.jpg,-0.4190269,0.5255386,0,27.29222
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_23_940.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_23_940.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_23_940.jpg,-0.4190269,0.5255386,0,27.32957
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_009.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_009.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_009.jpg,-0.4190269,0.5255386,0,27.41321
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_077.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_077.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_077.jpg,-0.322198,0.5255386,0,27.07175
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_146.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_146.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_146.jpg,-0.1672719,0.5255386,0,27.27185
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_215.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_215.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_215.jpg,-0.03171146,0.5255386,0,27.28886
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_286.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_286.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_286.jpg,0,0.5255386,0,27.14339
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_356.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_356.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_356.jpg,0,0.4287098,0,26.82254
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_425.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_425.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_425.jpg,0,0.3899783,0,26.67685
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_493.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_493.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_493.jpg,0,0.3899783,0,26.4849
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_560.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_560.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_560.jpg,-0.2544178,0.4577585,0,26.21577
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_627.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_627.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_627.jpg,-0.8644396,0.4771242,0,25.81218
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_700.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_700.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_700.jpg,-0.9031712,0.3899783,0,25.14411
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_770.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_770.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_770.jpg,-0.235052,0.2447349,0,24.87162
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_844.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_844.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_844.jpg,0,0.08980878,0,24.27943
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_916.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_916.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_916.jpg,-0.02202857,0.1672719,0,23.66897
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_24_986.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_24_986.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_24_986.jpg,-0.5255386,0.3802953,0,23.47322
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_055.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_055.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_055.jpg,-0.5642702,0.4577585,0,23.07099
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_126.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_126.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_126.jpg,-0.5642702,0.4674413,0,22.94214
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_198.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_198.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_198.jpg,-0.5642702,0.4287098,0,22.71389
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_270.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_270.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_270.jpg,-0.2544178,0.322198,0,22.57585
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_337.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_337.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_337.jpg,-0.06076011,0.2544178,0,22.31173
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_404.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_404.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_404.jpg,-0.4480756,0.2060034,0,21.9928
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_474.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_474.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_474.jpg,-0.6804648,0.2253692,0,21.72935
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_546.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_546.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_546.jpg,-0.7385621,0.2253692,0,21.31539
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_620.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_620.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_620.jpg,-1,0.1091745,0,20.87502
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_687.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_687.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_687.jpg,-1,0.0801259,0,20.4899
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_754.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_754.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_754.jpg,-0.2447349,0.1672719,0,20.21696
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_822.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_822.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_822.jpg,0,0.1672719,0,19.95137
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_891.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_891.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_891.jpg,0,0.3125151,0,19.85471
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_25_961.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_25_961.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_25_961.jpg,-0.5061729,0.7966594,0,19.9591
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_26_034.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_26_034.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_26_034.jpg,-0.2060034,0.8160252,0,20.34912
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_26_105.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_26_105.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_26_105.jpg,0.002662801,0.748245,0,20.90451
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_55_26_174.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_55_26_174.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_55_26_174.jpg,0.03171146,0.7191963,0,21.32026
